id_perfil_estudante,sexo,idade,cor_raca,ano_fim_ensino_medio,ano_ingresso_graduacao,tipo_escola_ensino_medio,primeira_geracao,escolaridade_pai,escolaridade_mae,motivacao_curso,renda_familiar,horas_trabalho,cotas
4981,F,24,Branca,2013,2016,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4982,F,24,Branca,2013,2021,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4983,F,24,Branca,2013,2020,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4984,F,24,Branca,2013,2015,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4985,F,24,Branca,2013,2023,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4986,F,24,Branca,2013,2022,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4987,F,24,Branca,2013,2013,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4988,F,24,Branca,2013,2012,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4989,F,24,Branca,2013,2011,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4990,F,24,Branca,2013,18,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4991,F,24,Branca,2013,204,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4992,F,24,Branca,2013,201,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4993,F,24,Branca,2013,2010,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4994,F,24,Branca,2013,2007,Todo em escola pública,Sim,Ensino Fundamental: 1º ao 5º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4995,F,24,Branca,2013,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4996,F,24,Branca,2013,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4997,F,24,Branca,2013,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4998,F,24,Branca,2013,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
4999,F,24,Branca,2013,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5000,F,24,Branca,2013,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5001,F,24,Branca,2013,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5002,F,24,Branca,2013,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5003,F,24,Branca,2013,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5004,F,24,Branca,2013,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5005,F,24,Branca,2013,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5006,F,24,Branca,2014,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5007,F,24,Branca,2014,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5008,F,24,Branca,2014,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5009,F,24,Branca,2014,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5010,F,24,Branca,2014,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5011,F,24,Branca,2014,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5012,F,24,Branca,2014,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5013,F,24,Branca,2014,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5014,F,24,Branca,2014,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5015,F,24,Branca,2014,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5016,F,24,Branca,2014,2012,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5017,F,24,Branca,2014,216,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5018,F,24,Branca,2014,20,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5019,F,24,Branca,2014,2011,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5020,F,24,Branca,2014,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5021,F,24,Branca,2014,2001,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5022,F,24,Branca,2014,215,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Fundamental: 6º ao 9º ano,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5023,F,24,Branca,2014,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5024,F,24,Branca,2014,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5025,F,24,Branca,2014,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5026,F,24,Branca,2014,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5027,F,24,Branca,2014,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5028,F,24,Branca,2014,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5029,F,24,Branca,2014,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5030,F,24,Branca,2014,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5031,F,24,Branca,2014,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5032,F,24,Branca,2014,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Influência familiar,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5033,F,24,Branca,2014,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5034,F,24,Branca,2014,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5035,F,24,Branca,2014,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5036,F,24,Branca,2014,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5037,F,24,Branca,2014,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5038,F,24,Branca,2014,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5039,F,24,Branca,2014,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5040,F,24,Branca,2014,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5041,F,24,Branca,2014,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5042,F,24,Branca,2014,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5043,F,24,Branca,2015,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5044,F,24,Branca,2015,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5045,F,24,Branca,2015,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5046,F,24,Branca,2015,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5047,F,24,Branca,2015,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5048,F,24,Branca,2015,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5049,F,24,Branca,2015,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5050,F,24,Branca,2015,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5051,F,24,Branca,2015,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5052,F,24,Branca,2015,217,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5053,F,24,Branca,2015,1995,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5054,F,24,Branca,2015,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5055,F,25,Branca,2015,2017,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5056,F,25,Branca,2015,2021,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5057,F,25,Branca,2015,2015,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5058,F,25,Branca,2015,2019,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5059,F,25,Branca,2015,2018,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5060,F,25,Branca,2015,2016,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5061,F,25,Branca,2015,2020,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5062,F,25,Branca,2015,2022,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5063,F,25,Branca,2015,2023,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5064,F,25,Branca,2015,2012,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5065,F,25,Branca,2015,2010,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5066,F,25,Branca,2015,2009,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5067,F,25,Branca,2015,2003,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5068,F,25,Branca,2015,2005,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5069,F,25,Branca,2015,2013,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5070,F,25,Branca,2015,201,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5071,F,25,Branca,2015,18,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5072,F,25,Branca,2015,2014,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5073,F,25,Branca,2015,105,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5074,F,25,Branca,2015,2008,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5075,F,25,Branca,2015,208,Todo em escola pública,Sim,Ensino Fundamental: 6º ao 9º ano,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
5076,F,25,Branca,2015,2018,Todo em escola pública,Sim,Ensino Médio,Ensino Médio,Valorização profissional,"De 1,5 a 3 salários mínimos)",Não estou trabalhando,Não
